773.75 , 0.08 , -60.63
773.2 , 0.08 , -53.4
772.64 , 0.08 , -46.19
772.08 , 0.08 , -38.95
771.51 , 0.08 , -31.68
770.94 , 0.08 , -24.34
770.37 , 0.08 , -16.91
769.79 , 0.08 , -9.35
769.19 , 0.08 , -1.63
768.58 , 0.08 , 6.29
767.96 , 0.08 , 14.41
767.32 , 0.08 , 22.65
766.69 , 0.08 , 30.87
766.06 , 0.08 , 38.97
765.46 , 0.08 , 46.82
764.88 , 0.08 , 54.33
764.34 , 0.08 , 61.49
763.82 , 0.08 , 68.3
763.32 , 0.08 , 74.76
762.83 , 0.08 , 80.89
762.36 , 0.08 , 86.7
761.92 , 0.08 , 92.19
761.51 , 0.08 , 97.39
761.14 , 0.08 , 102.3
760.82 , 0.08 , 106.95
760.56 , 0.08 , 111.35
760.36 , 0.08 , 115.48
760.23 , 0.08 , 119.35
760.16 , 0.08 , 122.96
760.16 , 0.08 , 126.28
760.24 , 0.08 , 129.33
760.36 , 0.08 , 132.14
760.52 , 0.08 , 134.74
760.69 , 0.08 , 137.17
760.85 , 0.08 , 139.48
760.99 , 0.08 , 141.69
761.11 , 0.08 , 143.82
761.21 , 0.08 , 145.88
761.29 , 0.08 , 147.87
761.37 , 0.08 , 149.81
761.43 , 0.08 , 151.72
761.49 , 0.08 , 153.59
761.54 , 0.08 , 155.45
761.58 , 0.08 , 157.3
761.6 , 0.08 , 159.17
761.6 , 0.08 , 161.06
761.6 , 0.08 , 162.98
761.58 , 0.08 , 164.93
761.55 , 0.08 , 166.92
761.52 , 0.08 , 168.94
761.49 , 0.08 , 171.0
761.45 , 0.08 , 173.13
761.42 , 0.08 , 175.34
761.38 , 0.08 , 177.67
761.34 , 0.08 , 180.13
761.3 , 0.08 , 182.76
761.25 , 0.08 , 185.53
761.2 , 0.08 , 188.43
761.15 , 0.08 , 191.45
761.1 , 0.08 , 194.57
761.05 , 0.08 , 197.78
761.0 , 0.08 , 201.08
760.94 , 0.08 , 204.48
760.89 , 0.08 , 207.99
760.83 , 0.08 , 211.6
760.77 , 0.08 , 215.33
760.71 , 0.08 , 219.11
760.64 , 0.08 , 222.9
760.58 , 0.08 , 226.63
760.52 , 0.08 , 230.25
760.47 , 0.08 , 233.72
760.41 , 0.08 , 237.0
760.36 , 0.08 , 240.08
760.32 , 0.08 , 242.96
760.27 , 0.08 , 245.62
760.24 , 0.08 , 248.06
760.2 , 0.08 , 250.29
760.17 , 0.08 , 252.37
760.13 , 0.08 , 254.31
760.1 , 0.08 , 256.16
760.07 , 0.08 , 257.94
760.05 , 0.08 , 259.66
760.02 , 0.08 , 261.33
759.99 , 0.08 , 262.95
759.97 , 0.08 , 264.51
759.94 , 0.08 , 266.02
759.92 , 0.08 , 267.51
759.89 , 0.08 , 268.97
759.87 , 0.08 , 270.44
759.85 , 0.08 , 271.92
759.82 , 0.08 , 273.43
759.8 , 0.08 , 275.0
759.77 , 0.08 , 276.63
759.74 , 0.08 , 278.35
759.71 , 0.08 , 280.18
759.68 , 0.08 , 282.11
759.65 , 0.08 , 284.14
759.61 , 0.08 , 286.23
759.58 , 0.08 , 288.35
759.54 , 0.08 , 290.47
759.51 , 0.08 , 292.58
759.48 , 0.08 , 294.72
759.44 , 0.08 , 296.93
759.4 , 0.08 , 299.28
759.36 , 0.08 , 301.81
759.32 , 0.08 , 304.56
759.27 , 0.08 , 307.52
759.22 , 0.08 , 310.65
759.16 , 0.08 , 313.91
759.11 , 0.08 , 317.27
759.05 , 0.08 , 320.72
759.0 , 0.08 , 324.27
758.94 , 0.08 , 327.99
758.87 , 0.08 , 331.9
758.8 , 0.08 , 336.05
758.73 , 0.08 , 340.45
758.66 , 0.08 , 345.0
758.59 , 0.08 , 349.55
758.51 , 0.08 , 353.97
758.45 , 0.08 , 358.11
758.39 , 0.08 , 361.87
758.33 , 0.08 , 365.29
758.28 , 0.08 , 368.44
758.23 , 0.08 , 371.4
758.18 , 0.08 , 374.24
758.14 , 0.08 , 377.02
758.09 , 0.08 , 379.73
758.04 , 0.08 , 382.34
757.99 , 0.08 , 384.83
757.93 , 0.08 , 387.17
757.86 , 0.08 , 389.34
757.79 , 0.08 , 391.39
757.71 , 0.08 , 393.34
757.63 , 0.08 , 395.26
757.56 , 0.08 , 397.17
757.48 , 0.08 , 399.11
757.41 , 0.08 , 401.07
757.34 , 0.08 , 403.03
757.27 , 0.08 , 404.95
757.2 , 0.08 , 406.82
757.13 , 0.08 , 408.62
757.07 , 0.08 , 410.39
757.0 , 0.08 , 412.19
756.93 , 0.08 , 414.07
756.86 , 0.08 , 416.09
756.78 , 0.08 , 418.29
756.69 , 0.08 , 420.63
756.6 , 0.08 , 423.09
756.5 , 0.08 , 425.61
756.41 , 0.08 , 428.15
756.32 , 0.08 , 430.69
756.22 , 0.08 , 433.27
756.12 , 0.08 , 435.95
756.02 , 0.08 , 438.78
755.9 , 0.08 , 441.83
755.78 , 0.08 , 445.14
755.65 , 0.08 , 448.67
755.51 , 0.08 , 452.39
755.37 , 0.08 , 456.23
755.23 , 0.08 , 460.16
755.08 , 0.08 , 464.14
754.93 , 0.08 , 468.19
754.78 , 0.08 , 472.33
754.62 , 0.08 , 476.59
754.46 , 0.08 , 481.01
754.29 , 0.08 , 485.58
754.11 , 0.08 , 490.26
753.94 , 0.08 , 494.97
753.77 , 0.08 , 499.62
753.6 , 0.08 , 504.14
753.44 , 0.08 , 508.45
753.29 , 0.08 , 512.55
753.15 , 0.08 , 516.42
753.01 , 0.08 , 520.06
752.89 , 0.08 , 523.45
752.77 , 0.08 , 526.59
752.66 , 0.08 , 529.49
752.56 , 0.08 , 532.17
752.47 , 0.08 , 534.63
752.39 , 0.08 , 536.89
752.31 , 0.08 , 538.96
752.24 , 0.08 , 540.89
752.17 , 0.08 , 542.7
752.11 , 0.08 , 544.45
752.04 , 0.08 , 546.18
751.98 , 0.08 , 547.92
751.92 , 0.08 , 549.66
751.85 , 0.08 , 551.38
751.79 , 0.08 , 553.05
751.73 , 0.08 , 554.65
751.68 , 0.08 , 556.16
751.62 , 0.08 , 557.64
751.57 , 0.08 , 559.11
751.51 , 0.08 , 560.63
751.45 , 0.08 , 562.24
751.39 , 0.08 , 563.97
751.32 , 0.08 , 565.81
751.25 , 0.08 , 567.73
751.17 , 0.08 , 569.71
751.1 , 0.08 , 571.71
751.03 , 0.08 , 573.72
750.95 , 0.08 , 575.77
750.87 , 0.08 , 577.9
750.79 , 0.08 , 580.14
750.7 , 0.08 , 582.53
750.6 , 0.08 , 585.1
750.49 , 0.08 , 587.84
750.38 , 0.08 , 590.74
750.27 , 0.08 , 593.78
750.17 , 0.08 , 596.93
750.06 , 0.08 , 600.21
749.93 , 0.08 , 603.6
749.76 , 0.08 , 607.15
749.52 , 0.08 , 610.86
749.18 , 0.08 , 614.75
748.72 , 0.08 , 618.84
748.14 , 0.08 , 623.07
747.44 , 0.08 , 627.37
746.61 , 0.08 , 631.67
745.65 , 0.08 , 635.92
744.57 , 0.08 , 640.05
743.36 , 0.09 , 644.12
742.01 , 0.1 , 648.16
740.53 , 0.11 , 652.23
738.91 , 0.13 , 656.38
737.14 , 0.17 , 660.66
735.19 , 0.21 , 665.04
733.02 , 0.25 , 669.51
730.6 , 0.29 , 674.03
727.88 , 0.32 , 678.58
724.84 , 0.34 , 683.12
721.52 , 0.39 , 687.59
717.99 , 0.48 , 691.93
714.29 , 0.66 , 696.07
710.49 , 0.95 , 699.93
706.61 , 1.37 , 703.47
702.58 , 1.92 , 706.65
698.31 , 2.58 , 709.45
693.69 , 3.33 , 711.87
688.63 , 4.14 , 713.88
683.07 , 5.01 , 715.47
677.14 , 5.92 , 716.69
671.0 , 6.84 , 717.59
664.82 , 7.77 , 718.23
658.77 , 8.68 , 718.66
652.97 , 9.57 , 718.93
647.36 , 10.44 , 719.09
641.83 , 11.31 , 719.18
636.27 , 12.19 , 719.23
630.56 , 13.1 , 719.28
624.64 , 14.04 , 719.37
618.52 , 15.02 , 719.48
612.3 , 16.01 , 719.62
606.02 , 17.01 , 719.77
599.75 , 18.01 , 719.91
593.56 , 19.0 , 720.05
587.43 , 19.99 , 720.17
581.36 , 20.96 , 720.29
575.32 , 21.93 , 720.42
569.3 , 22.9 , 720.55
563.28 , 23.86 , 720.7
557.21 , 24.83 , 720.85
551.06 , 25.81 , 721.0
544.76 , 26.81 , 721.12
538.29 , 27.85 , 721.22
531.61 , 28.91 , 721.26
524.8 , 30.0 , 721.27
517.94 , 31.07 , 721.23
511.15 , 32.12 , 721.14
504.51 , 33.12 , 721.01
498.09 , 34.05 , 720.84
491.79 , 34.92 , 720.62
485.49 , 35.75 , 720.35
479.07 , 36.54 , 720.04
472.41 , 37.32 , 719.67
465.41 , 38.09 , 719.25
458.14 , 38.85 , 718.77
450.72 , 39.62 , 718.24
443.23 , 40.4 , 717.65
435.79 , 41.18 , 717.0
428.48 , 41.97 , 716.28
421.29 , 42.78 , 715.5
414.2 , 43.6 , 714.68
407.18 , 44.42 , 713.82
400.2 , 45.25 , 712.93
393.23 , 46.08 , 712.03
386.24 , 46.92 , 711.12
379.2 , 47.78 , 710.26
372.08 , 48.66 , 709.46
364.83 , 49.56 , 708.76
357.45 , 50.5 , 708.17
349.97 , 51.45 , 707.68
342.47 , 52.42 , 707.26
335.0 , 53.39 , 706.88
327.64 , 54.36 , 706.52
320.4 , 55.32 , 706.15
313.22 , 56.29 , 705.77
305.96 , 57.27 , 705.38
298.51 , 58.29 , 704.97
290.76 , 59.36 , 704.56
282.63 , 60.48 , 704.13
274.23 , 61.65 , 703.73
265.75 , 62.83 , 703.36
257.33 , 64.0 , 703.08
249.15 , 65.14 , 702.9
241.32 , 66.24 , 702.84
233.77 , 67.29 , 702.89
226.38 , 68.32 , 703.01
219.02 , 69.34 , 703.18
211.58 , 70.36 , 703.36
203.95 , 71.4 , 703.52
196.17 , 72.46 , 703.67
188.29 , 73.52 , 703.81
180.37 , 74.58 , 703.95
172.45 , 75.63 , 704.09
164.61 , 76.65 , 704.23
156.93 , 77.64 , 704.37
149.52 , 78.58 , 704.52
142.46 , 79.47 , 704.65
135.88 , 80.29 , 704.78
129.83 , 81.04 , 704.9
124.3 , 81.71 , 705.0
119.24 , 82.32 , 705.1
114.61 , 82.87 , 705.19
110.36 , 83.37 , 705.27
106.45 , 83.83 , 705.34
102.81 , 84.26 , 705.41
99.38 , 84.65 , 705.48
96.09 , 85.03 , 705.54
92.88 , 85.4 , 705.6
89.7 , 85.76 , 705.66
86.56 , 86.11 , 705.72
83.49 , 86.46 , 705.78
80.5 , 86.79 , 705.84
77.62 , 87.11 , 705.9
74.86 , 87.41 , 705.95
72.23 , 87.7 , 706.0
69.69 , 87.98 , 706.05
67.22 , 88.24 , 706.1
64.81 , 88.5 , 706.14
62.44 , 88.76 , 706.19
60.08 , 89.01 , 706.24
57.71 , 89.26 , 706.28
55.29 , 89.52 , 706.33
52.81 , 89.78 , 706.38
50.22 , 90.05 , 706.43
47.52 , 90.33 , 706.48
44.65 , 90.63 , 706.53
41.61 , 90.94 , 706.59
38.36 , 91.27 , 706.66
34.88 , 91.63 , 706.72
31.25 , 91.99 , 706.79
27.54 , 92.36 , 706.87
23.84 , 92.73 , 706.94
20.23 , 93.09 , 707.01
16.75 , 93.43 , 707.08
13.33 , 93.76 , 707.14
9.88 , 94.1 , 707.21
6.28 , 94.44 , 707.28
2.43 , 94.81 , 707.36
-1.73 , 95.21 , 707.44
-6.15 , 95.62 , 707.52
-10.7 , 96.05 , 707.61
-15.29 , 96.46 , 707.7
